profile_id,display_label,domain,term_type,curated_umbrella,lexicon_provenance,candidate_origins,evidence_count,source_count,latest_year,declared_confidence_0_10,declared_disposition,evidence_snippets,standardization_disposition,standardized_label,concept_id,source_vocabulary,semantic_types,match_method,normalization_confidence_0_10,normalization_reason,mesh_umbrella,public_umbrella,umbrella_method
17689c22-cf80-44cf-a1f0-671f6081695e,Biomedical Engineering,engineering,research_area,Biomedical Engineering,linkedin_expertise_lexicon_v1,linkedin_experience_title_current,5,1,2026,9.9,publish,"Department Head, Biomedical Engineering | University of Calgary || Professor, Department of Biomedical Engineering | University of Calgary || Director, Biomedical Engineering Calgary Initiative | University of Calgary || Interim Department Head, Biomedical Engineering | University of Calgary || Director - Biomedical Engineering Graduate Program | University of Calgary",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Biomedical Engineering,versioned LinkedIn expertise lexicon
17689c22-cf80-44cf-a1f0-671f6081695e,Parkinson Disease,medical,research_area,Neurological and Neurodegenerative Disorders,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",accepted,Parkinson Disease,C0030567,MSH,Disease or Syndrome,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Neurological Disorders,Neurological and Neurodegenerative Disorders,versioned LinkedIn expertise lexicon
17689c22-cf80-44cf-a1f0-671f6081695e,Stem Cells,medical,research_area,,hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_about,1,1,0,8.55,publish,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",review,Stem Cells,C0038250,MSH,Cell,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,,
17689c22-cf80-44cf-a1f0-671f6081695e,Tissue Engineering,medical,research_area,,hbi_hybrid_accepted,linkedin_about,1,1,0,8.55,publish,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",review,Tissue Engineering,C0596171,MSH,Therapeutic or Preventive Procedure,umls_exact,9.9,medical UMLS concept found; HBI umbrella requires review,,,
17689c22-cf80-44cf-a1f0-671f6081695e,Cell Therapy,medical,technology,Cancer and Immunotherapy,linkedin_expertise_lexicon_v1,linkedin_publication_title,2,1,2018,8.0,publish,An Integrated Approach toward the Biomanufacturing of Engineered Cell Therapy Products in a Stirred-Suspension Bioreactor || Serum-free bioprocessing of adult human and rodent skin-derived Schwann cells: implications for cell therapy in nervous system injury,review,CELL THER,C0302189,MSH,Therapeutic or Preventive Procedure,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella; retained for review because the UMLS label loses specificity from the supported LinkedIn term,Pharmacology and Therapeutics,Cancer and Immunotherapy,versioned LinkedIn expertise lexicon
17689c22-cf80-44cf-a1f0-671f6081695e,Schwann Cells,medical,research_area,,hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_publication_title,2,1,2017,8.0,publish,Serum-free bioprocessing of adult human and rodent skin-derived Schwann cells: implications for cell therapy in nervous system injury || Inter-microcarrier transfer and phenotypic stability of stem cell-derived Schwann cells in stirred suspension bioreactor culture,review,Schwann Cells,C0036387,MSH,Cell,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,,
17689c22-cf80-44cf-a1f0-671f6081695e,Nervous System,medical,research_area,Neuroscience and Neural Systems,hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_publication_title,1,1,2017,7.75,publish,Serum-free bioprocessing of adult human and rodent skin-derived Schwann cells: implications for cell therapy in nervous system injury,accepted,Nervous System,D009420,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,Neuroscience and Neural Systems,Neuroscience and Neural Systems,versioned LinkedIn expertise lexicon
17689c22-cf80-44cf-a1f0-671f6081695e,Stress,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2018,7.75,publish,Non‐Newtonian rheology in suspension cell cultures significantly impacts bioreactor shear stress quantification,review,Stress bismuth subsalicylate,C0723460,MTH,Organic Chemical | Pharmacologic Substance,umls_exact,9.28,medical UMLS concept found without a MeSH representation,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Artificial Intelligence,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_headline | linkedin_skill,3,3,0,9.9,publish,"PhD Candidate in Medical Imaging @ UofC | Developing AI tools for medical imaging application || Hi there! I'm Reza, and I'd like to share a brief introduction about myself. I am an experienced biomedical data scientist with over 5 years of hands-on experience and a proven track record of delivering successful projects. Holding dual master's degrees in medical radiation engineering and neuroscience from the University of Victoria, I am currently pursuing a Ph.D. at the University of Calgary, furthering my expertise in applied AI/ML in medical imaging. Proficient in a wide array of tools and languages including Python (Pandas, NumPy, Matplotlib), TensorFlow, R, Tableau, and SQL. In additio || Artificial Intelligence (AI)",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Biomedical Engineering,engineering,research_area,Biomedical Engineering,linkedin_expertise_lexicon_v1,linkedin_experience_description_current | linkedin_skill,2,2,2026,9.9,publish,"Biomedical Engineering || As a teaching assistant and guest lecturer in Data Science, I help students with data analysis, machine learning, and coding, while also giving guest lectures on Neuroimaging, Health Canada Regulations, in the following courses: Introduction to Biomedical Engineering Biomedical signals, systems, and instrumentation ¹ Biomedical signals, systems, and instrumentation ²",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Biomedical Engineering,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Computational Neuroscience,computing,research_area,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_skill,1,1,0,9.9,publish,Computational Neuroscience,not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Data Modeling,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_skill,1,1,0,9.9,publish,Data Modeling,not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Machine Learning,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_experience_description_current | linkedin_skill,4,3,2026,9.9,publish,"Hi there! I'm Reza, and I'd like to share a brief introduction about myself. I am an experienced biomedical data scientist with over 5 years of hands-on experience and a proven track record of delivering successful projects. Holding dual master's degrees in medical radiation engineering and neuroscience from the University of Victoria, I am currently pursuing a Ph.D. at the University of Calgary, furthering my expertise in applied AI/ML in medical imaging. Proficient in a wide array of tools and languages including Python (Pandas, NumPy, Matplotlib), TensorFlow, R, Tableau, and SQL. In additio || Machine Learning || As a teaching assistant and guest lecturer in Data Science, I help students with data analysis, machine learning, and coding, while also giving guest lectures on Neuroimaging, Health Canada Regulations, in the following courses: Introduction to Biomedical Engineering Biomedical signals, systems, and instrumentation ¹ Biomedical signals, systems, and instrumentation ² || Studying brain states dynamics via dynamic functional connectivity. Applying ML on resting-state fMRI to explore brain states in IMID patients and their dynamics linked to cognitive disorders.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Medical Imaging,medical,research_area,Neuroimaging and Medical Imaging,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_experience_title_recent | linkedin_headline,3,3,2017,9.9,publish,"PhD Candidate in Medical Imaging @ UofC | Developing AI tools for medical imaging application || Hi there! I'm Reza, and I'd like to share a brief introduction about myself. I am an experienced biomedical data scientist with over 5 years of hands-on experience and a proven track record of delivering successful projects. Holding dual master's degrees in medical radiation engineering and neuroscience from the University of Victoria, I am currently pursuing a Ph.D. at the University of Calgary, furthering my expertise in applied AI/ML in medical imaging. Proficient in a wide array of tools and languages including Python (Pandas, NumPy, Matplotlib), TensorFlow, R, Tableau, and SQL. In additio || Medical Imaging Technician | Sadr hospital",review,IMAGING MED,C0025086,MSH,Diagnostic Procedure,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella; retained for review because the UMLS label loses specificity from the supported LinkedIn term,Imaging and Diagnostics,Neuroimaging and Medical Imaging,versioned LinkedIn expertise lexicon
192f55da-ccb8-4044-aaa6-85ecbb975620,Neuroscience,medical,research_area,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_skill,2,2,0,9.9,publish,"Hi there! I'm Reza, and I'd like to share a brief introduction about myself. I am an experienced biomedical data scientist with over 5 years of hands-on experience and a proven track record of delivering successful projects. Holding dual master's degrees in medical radiation engineering and neuroscience from the University of Victoria, I am currently pursuing a Ph.D. at the University of Calgary, furthering my expertise in applied AI/ML in medical imaging. Proficient in a wide array of tools and languages including Python (Pandas, NumPy, Matplotlib), TensorFlow, R, Tableau, and SQL. In additio || Computational Neuroscience",accepted,Neurosciences,D009488,MSH,,mesh_fallback,9.7,local MeSH fallback after broad UMLS candidate search,Neuroscience and Neural Systems,Neuroscience,versioned LinkedIn expertise lexicon
